transaction_id,sender_name,receiver_name,amount,merchant_category,transaction_type,device_type,location,transaction_hour,previous_fraud_history,customer_age,payment_method,is_fraud
TXN121649,User_3618,Merchant_479,59.75,Grocery,Purchase,Desktop - New,New York,18,0,40,ACH,0
TXN121650,User_2219,Merchant_251,30.63,Gas Station,Purchase,Mobile - Known,Los Angeles,11,0,62,Credit Card,0
TXN121651,User_2687,Merchant_387,53.81,Crypto Exchange,Transfer,Desktop - Known,Miami,5,0,32,Credit Card,0
TXN121652,User_2278,Merchant_245,71.95,Restaurant,Transfer,Desktop - Known,Seattle,18,0,69,Wire Transfer,0
TXN121653,User_41,Merchant_566,34.23,Online Retail,Transfer,Mobile - New,Unknown/Foreign,19,0,52,Cryptocurrency,0
TXN121654,User_2799,Merchant_368,47.94,Grocery,Purchase,Mobile - Known,Miami,7,0,18,Wire Transfer,0
TXN121655,User_2206,Merchant_386,41.95,Online Retail,Deposit,Desktop - Known,Los Angeles,4,0,38,Credit Card,0
TXN121656,User_976,Merchant_705,400.38,Grocery,Transfer,Mobile - New,Seattle,13,0,44,Debit Card,0
TXN121657,User_627,Merchant_695,74.16,Electronics,Purchase,Mobile - Known,New York,15,0,46,Credit Card,0
TXN121658,User_1805,Merchant_91,539.15,Online Retail,Withdrawal,Desktop - New,Seattle,15,0,22,ACH,0
TXN121659,User_1193,Merchant_460,177.48,Restaurant,Deposit,Desktop - Known,Miami,5,0,58,Cryptocurrency,0
TXN121660,User_2287,Merchant_743,38.41,Online Retail,Transfer,Desktop - Known,Unknown/Foreign,7,0,28,Cryptocurrency,0
TXN121661,User_1993,Merchant_450,333.75,Gambling,Withdrawal,Mobile - Known,New York,5,0,27,Credit Card,0
TXN121662,User_3165,Merchant_63,156.31,Grocery,Purchase,Desktop - Known,New York,6,0,37,Debit Card,0
TXN121663,User_568,Merchant_737,268.94,Restaurant,Transfer,Mobile - Known,Seattle,21,0,42,Debit Card,0
TXN121664,User_419,Merchant_494,22.27,Online Retail,Purchase,Mobile - New,New York,12,0,34,Credit Card,0
TXN121665,User_2115,Merchant_577,1222.43,Travel,Deposit,ATM,Los Angeles,20,0,45,ACH,0
TXN121666,User_3460,Merchant_658,615.57,Restaurant,Purchase,Desktop - New,Los Angeles,8,0,77,Debit Card,0
TXN121667,User_420,Merchant_94,137.9,Electronics,Purchase,Desktop - Known,Houston,12,0,50,Cryptocurrency,0
TXN121668,User_67,Merchant_495,145.13,Electronics,Purchase,Mobile - Known,Houston,15,1,64,ACH,0
TXN121669,User_919,Merchant_742,169.5,Grocery,Purchase,Desktop - Known,Houston,6,0,41,ACH,0
TXN121670,User_2085,Merchant_131,175.21,Gas Station,Bill Payment,Mobile - New,Houston,12,0,48,Debit Card,0
TXN121671,User_1797,Merchant_173,342.98,Gas Station,Withdrawal,Desktop - Known,Miami,20,1,51,Credit Card,0
TXN121672,User_3409,Merchant_512,54.76,Restaurant,Purchase,ATM,Houston,4,0,38,ACH,0
TXN121673,User_852,Merchant_447,85.33,Online Retail,Bill Payment,Mobile - New,New York,0,0,49,Debit Card,0
TXN121674,User_2612,Merchant_321,27.63,Travel,Purchase,Desktop - Known,Chicago,22,0,29,ACH,0
TXN121675,User_1299,Merchant_787,500.39,Restaurant,Purchase,Desktop - Known,Seattle,10,0,29,Debit Card,0
TXN121676,User_1330,Merchant_290,93.46,Crypto Exchange,Withdrawal,ATM,Chicago,0,0,39,Cryptocurrency,1
TXN121677,User_2085,Merchant_244,235.47,Grocery,Transfer,Mobile - Known,Houston,14,0,34,Cryptocurrency,0
TXN121678,User_1147,Merchant_575,287.61,Grocery,Withdrawal,Mobile - New,Houston,3,0,54,Credit Card,0
TXN121679,User_824,Merchant_534,34.02,Gambling,Transfer,Mobile - Known,New York,6,0,63,Wire Transfer,0
TXN121680,User_1675,Merchant_545,78.64,Electronics,Purchase,Mobile - Known,Seattle,22,0,70,Debit Card,0
TXN121681,User_1150,Merchant_705,184.84,Online Retail,Deposit,Mobile - New,Miami,1,0,37,Credit Card,0
TXN121682,User_454,Merchant_690,132.61,Gambling,Deposit,Desktop - New,Chicago,1,0,47,Debit Card,0
TXN121683,User_2795,Merchant_596,208.47,Travel,Withdrawal,ATM,Seattle,17,0,69,Credit Card,0
TXN121684,User_1795,Merchant_786,148.1,Online Retail,Bill Payment,ATM,Unknown/Foreign,15,0,70,Credit Card,0
TXN121685,User_880,Merchant_150,244.65,Jewelry,Purchase,Desktop - Known,Chicago,17,0,54,Credit Card,0
TXN121686,User_1027,Merchant_8,397.29,Electronics,Transfer,Desktop - Known,Unknown/Foreign,2,0,44,Debit Card,0
TXN121687,User_239,Merchant_583,133.68,Electronics,Withdrawal,Mobile - Known,New York,7,0,30,Credit Card,0
TXN121688,User_571,Merchant_708,19.85,Restaurant,Purchase,ATM,Los Angeles,12,0,22,Debit Card,0
TXN121689,User_2650,Merchant_699,506.2,Grocery,Purchase,Mobile - Known,New York,4,0,50,Debit Card,0
TXN121690,User_3570,Merchant_273,75.14,Travel,Purchase,Mobile - Known,Seattle,2,0,35,Credit Card,0
TXN121691,User_2712,Merchant_272,374.28,Online Retail,Transfer,Desktop - New,Houston,18,0,44,Debit Card,0
TXN121692,User_1657,Merchant_577,295.02,Gambling,Purchase,Mobile - Known,Los Angeles,10,0,61,Wire Transfer,0
TXN121693,User_721,Merchant_290,21.95,Gambling,Transfer,Mobile - Known,Miami,21,0,38,Debit Card,0
TXN121694,User_143,Merchant_506,140.85,Online Retail,Deposit,Mobile - Known,Houston,3,0,79,Debit Card,0
TXN121695,User_2518,Merchant_218,55.7,Online Retail,Withdrawal,Mobile - New,New York,4,0,32,Debit Card,0
TXN121696,User_167,Merchant_16,238.14,Grocery,Withdrawal,Desktop - Known,Unknown/Foreign,19,0,53,Wire Transfer,0
TXN121697,User_3748,Merchant_792,330.24,Electronics,Purchase,Mobile - New,Miami,12,0,33,ACH,0
TXN121698,User_2615,Merchant_298,6.26,Grocery,Bill Payment,Desktop - Known,Miami,0,0,18,Cryptocurrency,0
TXN121699,User_189,Merchant_418,161.55,Travel,Deposit,Desktop - New,New York,20,0,39,Cryptocurrency,0
TXN121700,User_1486,Merchant_684,168.95,Electronics,Deposit,Mobile - New,Unknown/Foreign,7,0,24,Debit Card,0
TXN121701,User_1888,Merchant_95,432.04,Restaurant,Purchase,Mobile - Known,Chicago,23,0,29,Debit Card,0
TXN121702,User_3383,Merchant_753,311.74,Online Retail,Purchase,Desktop - Known,Chicago,2,0,50,Wire Transfer,0
TXN121703,User_3019,Merchant_70,27.42,Grocery,Purchase,Mobile - Known,Seattle,13,0,44,Debit Card,0
TXN121704,User_2151,Merchant_437,29.9,Crypto Exchange,Withdrawal,Desktop - Known,Los Angeles,0,0,52,Debit Card,0
TXN121705,User_2295,Merchant_753,106.57,Online Retail,Purchase,Desktop - Known,New York,21,0,68,Cryptocurrency,0
TXN121706,User_163,Merchant_664,306.37,Gambling,Bill Payment,ATM,Miami,18,0,56,Wire Transfer,0
TXN121707,User_3259,Merchant_116,241.86,Gas Station,Purchase,Mobile - Known,Dallas,8,0,63,Debit Card,0
TXN121708,User_3105,Merchant_663,138.59,Electronics,Purchase,Desktop - New,Chicago,19,0,43,Wire Transfer,0
TXN121709,User_541,Merchant_581,120.3,Grocery,Purchase,Desktop - Known,Chicago,20,0,31,Debit Card,0
TXN121710,User_114,Merchant_113,124.13,Restaurant,Deposit,Mobile - New,Chicago,22,0,46,Wire Transfer,0
TXN121711,User_1631,Merchant_296,245.35,Grocery,Transfer,Mobile - Known,Houston,3,0,52,Credit Card,0
TXN121712,User_2339,Merchant_540,37.45,Grocery,Transfer,Mobile - Known,Los Angeles,20,0,51,Credit Card,0
TXN121713,User_1638,Merchant_294,188.03,Online Retail,Bill Payment,Desktop - New,Dallas,23,0,45,Debit Card,0
TXN121714,User_3455,Merchant_152,184.06,Online Retail,Purchase,Mobile - Known,Seattle,18,0,40,ACH,0
TXN121715,User_635,Merchant_431,41.01,Electronics,Withdrawal,Mobile - Known,Chicago,1,0,60,Debit Card,0
TXN121716,User_1508,Merchant_472,245.79,Online Retail,Transfer,Desktop - Known,Dallas,9,0,33,Credit Card,0
TXN121717,User_3858,Merchant_328,121.79,Online Retail,Transfer,Desktop - New,New York,8,0,48,Wire Transfer,0
TXN121718,User_2532,Merchant_680,415.88,Gambling,Purchase,Mobile - New,Seattle,11,0,68,Debit Card,0
TXN121719,User_2221,Merchant_59,110.81,Restaurant,Purchase,Mobile - Known,Dallas,15,0,18,Wire Transfer,0
TXN121720,User_2321,Merchant_590,163.45,Online Retail,Transfer,Mobile - Known,Unknown/Foreign,13,0,39,Credit Card,0
TXN121721,User_1819,Merchant_43,148.97,Crypto Exchange,Transfer,Mobile - Known,New York,8,0,33,Wire Transfer,0
TXN121722,User_2312,Merchant_226,72.28,Crypto Exchange,Purchase,Mobile - New,Miami,1,0,48,Debit Card,0
TXN121723,User_2603,Merchant_2,248.86,Travel,Transfer,Mobile - Known,New York,11,0,53,Wire Transfer,0
TXN121724,User_3067,Merchant_561,264.6,Gambling,Purchase,Desktop - New,Chicago,0,0,69,Credit Card,1
TXN121725,User_2906,Merchant_601,41.58,Travel,Purchase,Mobile - Known,Miami,10,0,30,Debit Card,0
TXN121726,User_486,Merchant_355,208.69,Restaurant,Purchase,Desktop - New,Houston,20,0,31,Credit Card,0
TXN121727,User_3425,Merchant_707,90.87,Jewelry,Deposit,Mobile - Known,New York,5,0,22,Cryptocurrency,0
TXN121728,User_2223,Merchant_536,214.04,Travel,Bill Payment,Mobile - Known,Chicago,23,0,24,ACH,0
TXN121729,User_1323,Merchant_540,114.67,Restaurant,Purchase,Desktop - Known,Chicago,10,0,28,Credit Card,0
TXN121730,User_2341,Merchant_549,15.8,Online Retail,Purchase,Desktop - New,Houston,1,0,28,Credit Card,0
TXN121731,User_3433,Merchant_129,52.38,Jewelry,Transfer,Mobile - Known,New York,8,0,41,Credit Card,0
TXN121732,User_1348,Merchant_208,165.88,Gas Station,Purchase,ATM,Los Angeles,21,0,31,ACH,0
TXN121733,User_2539,Merchant_15,129.9,Crypto Exchange,Withdrawal,Desktop - Known,Los Angeles,7,0,52,Credit Card,0
TXN121734,User_3446,Merchant_655,62.79,Grocery,Purchase,Mobile - New,Seattle,16,0,27,Credit Card,0
TXN121735,User_2554,Merchant_750,247.22,Online Retail,Bill Payment,Desktop - New,New York,0,0,38,Credit Card,0
TXN121736,User_168,Merchant_677,24.16,Gambling,Deposit,ATM,Unknown/Foreign,0,0,45,ACH,0
TXN121737,User_926,Merchant_144,86.55,Crypto Exchange,Bill Payment,Desktop - Known,Dallas,18,0,29,Credit Card,0
TXN121738,User_3405,Merchant_344,113.22,Gas Station,Bill Payment,Mobile - Known,Miami,22,0,47,Credit Card,0
TXN121739,User_33,Merchant_334,58.72,Online Retail,Transfer,Desktop - Known,Los Angeles,9,0,42,Credit Card,0
TXN121740,User_1748,Merchant_726,579.29,Restaurant,Transfer,Mobile - Known,Los Angeles,6,0,32,Wire Transfer,0
TXN121741,User_2094,Merchant_161,150.11,Electronics,Purchase,Desktop - Known,Los Angeles,15,0,37,Cryptocurrency,0
TXN121742,User_476,Merchant_591,141.69,Grocery,Transfer,Mobile - Known,Seattle,3,0,38,Debit Card,0
TXN121743,User_3063,Merchant_237,42.55,Online Retail,Purchase,ATM,Seattle,6,0,43,Debit Card,0
TXN121744,User_2768,Merchant_496,42.83,Online Retail,Transfer,Mobile - Known,Los Angeles,21,0,31,ACH,0
TXN121745,User_1085,Merchant_733,125.35,Online Retail,Purchase,Desktop - Known,Dallas,4,1,36,Debit Card,0
TXN121746,User_1373,Merchant_388,169.83,Gas Station,Withdrawal,Mobile - New,Seattle,5,0,18,Debit Card,0
TXN121747,User_3846,Merchant_125,365.46,Electronics,Transfer,Mobile - Known,Houston,3,0,20,Debit Card,0
TXN121748,User_2751,Merchant_128,252.26,Restaurant,Withdrawal,Mobile - Known,Miami,22,0,57,Debit Card,0
TXN121749,User_3820,Merchant_619,256.48,Gas Station,Purchase,Desktop - New,Houston,13,0,68,Debit Card,0
TXN121750,User_602,Merchant_296,243.46,Jewelry,Withdrawal,Desktop - Known,Chicago,17,0,33,Debit Card,0
TXN121751,User_2219,Merchant_196,39.67,Crypto Exchange,Purchase,Mobile - Known,Chicago,23,0,33,Debit Card,0
TXN121752,User_124,Merchant_311,22.44,Electronics,Purchase,Desktop - Known,New York,6,0,38,Credit Card,0
TXN121753,User_175,Merchant_736,40.02,Jewelry,Transfer,Desktop - New,Los Angeles,1,0,48,Credit Card,0
TXN121754,User_3315,Merchant_118,174.48,Grocery,Deposit,Mobile - New,Miami,12,1,24,Debit Card,0
TXN121755,User_2289,Merchant_692,90.06,Grocery,Purchase,ATM,Houston,5,0,33,Credit Card,0
TXN121756,User_3103,Merchant_748,165.01,Grocery,Transfer,Mobile - Known,Houston,6,0,65,ACH,0
TXN121757,User_752,Merchant_41,509.12,Electronics,Purchase,Desktop - Known,Unknown/Foreign,22,0,22,Wire Transfer,0
TXN121758,User_2194,Merchant_300,316.99,Gas Station,Transfer,Mobile - Known,Miami,6,1,38,Credit Card,0
TXN121759,User_2809,Merchant_265,67.65,Gas Station,Transfer,Desktop - Known,Chicago,19,0,52,Debit Card,0
TXN121760,User_1547,Merchant_730,54.64,Grocery,Transfer,Desktop - Known,Unknown/Foreign,8,0,18,Debit Card,0
TXN121761,User_2576,Merchant_577,121.26,Electronics,Transfer,Mobile - Known,Unknown/Foreign,18,0,40,ACH,0
TXN121762,User_2262,Merchant_466,14.04,Online Retail,Bill Payment,Mobile - New,Unknown/Foreign,15,0,18,Debit Card,0
TXN121763,User_1442,Merchant_101,157.17,Restaurant,Withdrawal,Mobile - Known,Los Angeles,20,0,51,ACH,0
TXN121764,User_3973,Merchant_226,441.35,Electronics,Deposit,Mobile - Known,Houston,8,0,35,Debit Card,0
TXN121765,User_1672,Merchant_409,92.7,Travel,Withdrawal,Desktop - New,Seattle,7,0,49,Debit Card,0
TXN121766,User_3445,Merchant_38,368.01,Travel,Transfer,ATM,Seattle,18,0,35,Debit Card,0
TXN121767,User_1131,Merchant_4,441.83,Grocery,Purchase,Mobile - New,Seattle,8,0,61,Credit Card,0
TXN121768,User_1064,Merchant_194,14.78,Electronics,Purchase,Mobile - Known,Los Angeles,17,0,26,Debit Card,0
TXN121769,User_3972,Merchant_447,243.17,Gambling,Transfer,ATM,Chicago,12,0,27,Cryptocurrency,0
TXN121770,User_3355,Merchant_564,48.86,Gambling,Purchase,Desktop - New,Unknown/Foreign,12,0,61,Cryptocurrency,1
TXN121771,User_1556,Merchant_605,186.95,Gas Station,Withdrawal,Desktop - New,Los Angeles,17,0,82,Credit Card,0
TXN121772,User_770,Merchant_772,55.26,Electronics,Transfer,Mobile - New,Chicago,4,0,46,Debit Card,0
TXN121773,User_1994,Merchant_109,401.43,Jewelry,Purchase,Mobile - Known,Unknown/Foreign,14,0,36,ACH,0
TXN121774,User_3543,Merchant_394,71.41,Gambling,Transfer,Desktop - New,Seattle,11,0,46,Debit Card,0
TXN121775,User_2749,Merchant_674,196.68,Online Retail,Purchase,ATM,Seattle,2,0,44,ACH,0
TXN121776,User_1219,Merchant_441,134.62,Restaurant,Purchase,Desktop - Known,New York,17,0,51,ACH,0
TXN121777,User_267,Merchant_503,33.7,Grocery,Bill Payment,Mobile - Known,Seattle,12,0,57,Cryptocurrency,0
TXN121778,User_1525,Merchant_662,19.15,Grocery,Deposit,Mobile - New,Houston,20,0,50,Debit Card,0
TXN121779,User_1851,Merchant_572,105.5,Crypto Exchange,Transfer,Desktop - Known,New York,9,0,81,Credit Card,0
TXN121780,User_3930,Merchant_382,563.84,Grocery,Deposit,Mobile - Known,New York,16,0,39,Debit Card,0
TXN121781,User_592,Merchant_758,129.23,Gambling,Purchase,Mobile - Known,Seattle,9,0,23,Cryptocurrency,0
TXN121782,User_1904,Merchant_619,200.81,Online Retail,Transfer,Desktop - Known,Chicago,3,0,45,Credit Card,0
TXN121783,User_1207,Merchant_771,140.69,Gas Station,Withdrawal,Desktop - Known,Los Angeles,12,0,58,Debit Card,0
TXN121784,User_3727,Merchant_758,4.68,Grocery,Purchase,Mobile - Known,Unknown/Foreign,4,0,45,ACH,0
TXN121785,User_366,Merchant_169,323.08,Online Retail,Withdrawal,Mobile - New,Houston,10,1,55,ACH,0
TXN121786,User_833,Merchant_286,34.61,Online Retail,Purchase,Mobile - Known,New York,15,0,18,Debit Card,0
TXN121787,User_1208,Merchant_477,329.27,Online Retail,Deposit,Mobile - New,Miami,0,0,37,ACH,0
TXN121788,User_3547,Merchant_582,37.26,Online Retail,Deposit,Desktop - Known,New York,9,0,55,ACH,0
TXN121789,User_1752,Merchant_674,91.53,Grocery,Purchase,Mobile - New,Chicago,8,0,32,ACH,0
TXN121790,User_2626,Merchant_236,751.66,Online Retail,Transfer,Mobile - New,Miami,6,1,52,Debit Card,0
TXN121791,User_379,Merchant_418,50.23,Online Retail,Purchase,Mobile - Known,Miami,15,0,27,Credit Card,0
TXN121792,User_189,Merchant_386,732.7,Gas Station,Purchase,ATM,Miami,14,0,45,Debit Card,0
TXN121793,User_1231,Merchant_737,155.1,Restaurant,Bill Payment,Desktop - New,Houston,14,0,46,Cryptocurrency,0
TXN121794,User_3738,Merchant_167,44.29,Crypto Exchange,Purchase,Desktop - New,Seattle,10,0,42,Wire Transfer,1
TXN121795,User_380,Merchant_206,149.16,Restaurant,Transfer,Mobile - Known,Los Angeles,11,0,59,Debit Card,0
TXN121796,User_2316,Merchant_675,67.82,Gas Station,Purchase,Mobile - New,Unknown/Foreign,20,0,24,Debit Card,0
TXN121797,User_644,Merchant_332,59.53,Online Retail,Purchase,Desktop - New,New York,20,0,58,ACH,0
TXN121798,User_1782,Merchant_559,211.57,Jewelry,Withdrawal,Mobile - Known,New York,22,0,56,Debit Card,0
TXN121799,User_3479,Merchant_218,421.57,Gas Station,Bill Payment,Desktop - New,Houston,18,0,37,Wire Transfer,0
TXN121800,User_1286,Merchant_439,247.17,Grocery,Purchase,Mobile - New,Houston,3,0,18,ACH,0
TXN121801,User_2017,Merchant_35,0.95,Electronics,Transfer,Desktop - Known,Los Angeles,10,0,47,ACH,0
TXN121802,User_950,Merchant_46,20.46,Grocery,Purchase,Mobile - Known,Chicago,23,0,39,ACH,0
TXN121803,User_3460,Merchant_441,123.21,Grocery,Purchase,Mobile - Known,New York,0,0,30,ACH,0
TXN121804,User_1468,Merchant_753,136.73,Travel,Bill Payment,ATM,Houston,17,0,50,Credit Card,0
TXN121805,User_3507,Merchant_91,152.02,Online Retail,Purchase,ATM,Seattle,14,1,19,Credit Card,0
TXN121806,User_3438,Merchant_376,413.97,Gas Station,Purchase,Mobile - Known,New York,5,0,29,Debit Card,0
TXN121807,User_3189,Merchant_506,213.02,Restaurant,Transfer,Desktop - New,Dallas,20,0,56,Debit Card,0
TXN121808,User_1148,Merchant_578,353.84,Electronics,Bill Payment,Mobile - Known,Houston,11,0,41,Debit Card,0
TXN121809,User_3276,Merchant_432,76.26,Gambling,Purchase,Mobile - Known,New York,2,0,46,Debit Card,0
TXN121810,User_1955,Merchant_254,334.38,Travel,Purchase,Mobile - Known,Unknown/Foreign,18,0,32,Credit Card,0
TXN121811,User_1560,Merchant_365,226.12,Restaurant,Withdrawal,Desktop - Known,Miami,7,0,74,Credit Card,0
TXN121812,User_34,Merchant_36,27.96,Restaurant,Purchase,Mobile - New,Chicago,21,0,26,Debit Card,0
TXN121813,User_2559,Merchant_59,29.84,Gas Station,Purchase,Mobile - Known,New York,23,0,53,Debit Card,0
TXN121814,User_3298,Merchant_697,72.69,Electronics,Purchase,Desktop - Known,New York,21,0,65,ACH,0
TXN121815,User_874,Merchant_538,174.7,Online Retail,Bill Payment,Desktop - Known,Dallas,11,0,55,Debit Card,0
TXN121816,User_3522,Merchant_432,68.76,Grocery,Purchase,Mobile - New,Unknown/Foreign,1,0,31,Debit Card,1
TXN121817,User_2906,Merchant_334,32.76,Online Retail,Transfer,Desktop - Known,Seattle,22,0,63,ACH,0
TXN121818,User_3194,Merchant_152,6.3,Crypto Exchange,Transfer,ATM,Seattle,23,0,36,Debit Card,0
TXN121819,User_575,Merchant_101,183.15,Online Retail,Purchase,Desktop - New,Miami,17,0,39,Debit Card,0
TXN121820,User_3770,Merchant_112,67.67,Restaurant,Deposit,Desktop - Known,Houston,19,0,32,Credit Card,0
TXN121821,User_3698,Merchant_59,214.7,Restaurant,Bill Payment,Mobile - New,Houston,19,0,35,Credit Card,0
TXN121822,User_3004,Merchant_121,863.06,Travel,Purchase,Desktop - Known,Miami,4,0,48,Wire Transfer,0
TXN121823,User_3050,Merchant_219,81.42,Gas Station,Deposit,Desktop - Known,Los Angeles,14,0,23,Credit Card,0
TXN121824,User_3710,Merchant_175,174.15,Travel,Deposit,Desktop - Known,New York,16,0,44,Cryptocurrency,0
TXN121825,User_3984,Merchant_136,44.65,Grocery,Bill Payment,Desktop - New,Los Angeles,18,0,51,Debit Card,0
TXN121826,User_1867,Merchant_165,45.51,Travel,Bill Payment,Mobile - New,Seattle,7,0,18,ACH,0
TXN121827,User_1378,Merchant_76,16.64,Electronics,Withdrawal,ATM,Houston,23,0,33,Wire Transfer,0
TXN121828,User_2426,Merchant_579,258.22,Electronics,Withdrawal,ATM,Unknown/Foreign,0,0,48,Wire Transfer,0
TXN121829,User_2441,Merchant_403,38.87,Electronics,Bill Payment,Mobile - Known,Dallas,15,0,37,Debit Card,0
TXN121830,User_3578,Merchant_55,0.06,Grocery,Purchase,Mobile - Known,Los Angeles,4,0,48,Credit Card,0
TXN121831,User_959,Merchant_728,331.74,Crypto Exchange,Withdrawal,ATM,New York,8,0,60,Debit Card,0
TXN121832,User_1247,Merchant_49,289.81,Gas Station,Purchase,Mobile - New,Los Angeles,14,0,43,Debit Card,0
TXN121833,User_95,Merchant_22,344.33,Online Retail,Transfer,Mobile - Known,Miami,18,0,46,Credit Card,0
TXN121834,User_2943,Merchant_122,141.3,Online Retail,Purchase,Mobile - New,Dallas,15,0,37,Debit Card,0
TXN121835,User_2844,Merchant_668,293.32,Travel,Purchase,Mobile - Known,Chicago,9,0,38,Debit Card,0
TXN121836,User_1932,Merchant_600,144.24,Crypto Exchange,Withdrawal,Mobile - Known,New York,21,0,42,Credit Card,0
TXN121837,User_1420,Merchant_239,39.67,Online Retail,Transfer,Mobile - Known,Unknown/Foreign,12,0,33,Debit Card,0
TXN121838,User_435,Merchant_452,548.11,Electronics,Purchase,ATM,Chicago,8,0,69,Credit Card,0
TXN121839,User_630,Merchant_366,61.53,Online Retail,Purchase,Desktop - Known,Houston,15,0,50,Cryptocurrency,0
TXN121840,User_3842,Merchant_61,147.24,Travel,Purchase,Mobile - Known,Los Angeles,21,0,44,Wire Transfer,0
TXN121841,User_3246,Merchant_213,107.37,Grocery,Bill Payment,Desktop - Known,Dallas,9,1,18,Debit Card,0
TXN121842,User_1128,Merchant_74,494.71,Restaurant,Transfer,Desktop - New,Unknown/Foreign,2,0,39,Debit Card,0
TXN121843,User_646,Merchant_564,60.23,Grocery,Purchase,ATM,New York,2,0,38,ACH,0
TXN121844,User_805,Merchant_367,70.51,Jewelry,Transfer,Mobile - New,Houston,22,0,56,ACH,0
TXN121845,User_3168,Merchant_592,314.5,Restaurant,Transfer,Mobile - Known,Chicago,2,0,45,Debit Card,0
TXN121846,User_2797,Merchant_283,47.35,Gas Station,Withdrawal,Mobile - Known,Dallas,9,0,42,Debit Card,0
TXN121847,User_1278,Merchant_218,16.92,Online Retail,Transfer,Mobile - Known,Los Angeles,21,0,24,Debit Card,0
TXN121848,User_748,Merchant_630,158.44,Gambling,Bill Payment,Mobile - New,Unknown/Foreign,1,0,35,Cryptocurrency,1
TXN121849,User_1282,Merchant_382,214.31,Travel,Deposit,Desktop - Known,Chicago,20,0,18,Debit Card,0
TXN121850,User_3534,Merchant_124,17.8,Online Retail,Purchase,Desktop - New,Unknown/Foreign,18,0,47,ACH,0
TXN121851,User_3211,Merchant_476,4.72,Jewelry,Purchase,Desktop - New,Miami,8,0,47,Debit Card,0
TXN121852,User_386,Merchant_784,139.99,Grocery,Deposit,Desktop - Known,Dallas,21,0,39,Debit Card,0
TXN121853,User_3667,Merchant_278,26.76,Online Retail,Purchase,Mobile - Known,Unknown/Foreign,19,0,35,Debit Card,0
TXN121854,User_1455,Merchant_799,89.17,Grocery,Purchase,Mobile - Known,Dallas,4,0,52,Credit Card,0
TXN121855,User_2967,Merchant_80,5.56,Jewelry,Bill Payment,Mobile - New,Chicago,7,0,56,Debit Card,0
TXN121856,User_3762,Merchant_296,330.84,Online Retail,Transfer,Mobile - Known,Houston,15,0,25,Debit Card,0
TXN121857,User_1831,Merchant_287,98.11,Crypto Exchange,Transfer,Mobile - Known,Unknown/Foreign,19,0,63,Credit Card,0
TXN121858,User_166,Merchant_91,317.11,Electronics,Purchase,Mobile - Known,New York,5,0,18,Debit Card,0
TXN121859,User_3426,Merchant_23,181.24,Online Retail,Transfer,Desktop - Known,Chicago,3,0,49,Credit Card,0
TXN121860,User_2931,Merchant_446,7.85,Travel,Transfer,Desktop - Known,New York,21,0,29,Wire Transfer,0
TXN121861,User_946,Merchant_81,236.5,Gas Station,Deposit,Mobile - Known,Houston,20,0,44,Credit Card,0
TXN121862,User_2556,Merchant_526,5.65,Restaurant,Purchase,Mobile - Known,Chicago,3,0,78,ACH,0
TXN121863,User_460,Merchant_566,225.78,Restaurant,Transfer,Mobile - Known,Houston,12,0,34,Wire Transfer,0
TXN121864,User_2281,Merchant_282,71.6,Restaurant,Withdrawal,ATM,Chicago,21,0,34,ACH,0
TXN121865,User_1460,Merchant_299,22.65,Grocery,Transfer,Desktop - Known,Seattle,22,0,23,Debit Card,0
TXN121866,User_2692,Merchant_417,499.15,Electronics,Purchase,ATM,Houston,6,0,31,Credit Card,0
TXN121867,User_2803,Merchant_262,258.66,Gambling,Purchase,ATM,Chicago,7,0,19,Credit Card,0
TXN121868,User_2127,Merchant_715,23.12,Restaurant,Transfer,Desktop - Known,New York,6,0,37,Wire Transfer,0
TXN121869,User_597,Merchant_226,201.36,Gas Station,Withdrawal,Mobile - New,Los Angeles,1,0,29,Debit Card,0
TXN121870,User_544,Merchant_26,71.86,Gas Station,Purchase,Desktop - Known,New York,11,0,44,Cryptocurrency,0
TXN121871,User_1986,Merchant_193,272.13,Gas Station,Purchase,Mobile - Known,New York,19,0,60,Credit Card,0
TXN121872,User_3460,Merchant_521,101.03,Grocery,Purchase,Mobile - New,New York,15,0,32,Credit Card,0
TXN121873,User_2661,Merchant_626,104.2,Gas Station,Purchase,Desktop - New,Dallas,9,0,72,Credit Card,0
TXN121874,User_3729,Merchant_505,74.96,Grocery,Purchase,Mobile - Known,Seattle,14,1,61,Debit Card,0
TXN121875,User_887,Merchant_769,428.72,Gas Station,Transfer,Desktop - New,Los Angeles,12,0,50,Debit Card,0
TXN121876,User_2966,Merchant_657,532.13,Gas Station,Purchase,Mobile - Known,Unknown/Foreign,15,1,73,ACH,0
TXN121877,User_59,Merchant_190,105.53,Electronics,Purchase,Mobile - Known,New York,8,0,54,Debit Card,0
TXN121878,User_774,Merchant_386,259.05,Travel,Transfer,Mobile - New,Chicago,8,0,45,Credit Card,0
TXN121879,User_3114,Merchant_752,6.86,Restaurant,Bill Payment,Mobile - Known,New York,16,0,32,ACH,0
TXN121880,User_3223,Merchant_776,14.95,Restaurant,Withdrawal,Desktop - New,Dallas,21,0,64,ACH,0
TXN121881,User_2714,Merchant_49,5.51,Travel,Bill Payment,Mobile - Known,Los Angeles,23,0,22,Cryptocurrency,0
TXN121882,User_3062,Merchant_649,849.88,Restaurant,Deposit,Mobile - Known,Unknown/Foreign,13,0,18,ACH,0
